Date and time,Wind speed (m/s),Rotor speed (RPM),Pitch angle (°),Nacelle position (°),Wind direction (°),Nacelle ambient temperature (°C),Power (kW),Yaw error (°)
2019-03-06 00:20:00,7.34940574,13.15422737,0.0,211.292923,217.5198912,11.42105233,750.1105764,6.2269681999999875
2019-03-06 00:30:00,6.947839284,13.26205748,0.0,211.292923,218.8715979,11.39999967,769.8755707,7.57867490000001
2019-03-06 00:40:00,6.406645624,11.82167812,0.0,219.6747739,221.9784846,11.34473685,536.9521388,2.3037107000000105
2019-03-06 00:50:00,7.041107496,13.10908784,0.0,222.2685699,219.9212694,11.36111111,748.3644647,-2.3473004999999887
2019-03-06 01:00:00,7.291783857,13.27488506,0.0,217.3999988,213.276656,11.3025002,773.5804184,-4.123342799999989
2019-03-06 01:10:00,7.04135704,12.35091336,0.0,217.8783112,212.3673217,11.29500022,616.366803,-5.510989500000022
2019-03-06 01:20:00,6.78053546,12.39055543,0.0,217.8783112,213.9865051,11.27500029,622.0532013,-3.891806100000025
2019-03-06 01:30:00,7.219668531,12.79380986,0.0,217.8783112,212.9904357,11.06750026,689.0345551,-4.887875500000007
2019-03-06 01:40:00,7.256143808,13.02176119,0.0,217.8783112,214.6909412,10.82000017,731.0476898,-3.1873700000000156
2019-03-06 01:50:00,7.146272326,13.05658016,0.0,217.8783112,211.9471362,10.81250014,730.5194794,-5.9311750000000245
2019-03-06 02:00:00,7.061478901,12.61077641,0.0,217.8783112,209.522987,10.69999981,655.4406158,-8.355324200000013
2019-03-06 02:10:00,7.541505075,12.76538113,0.0,212.7183004,211.469409,10.65999999,690.8960846,-1.2488913999999909
2019-03-06 02:20:00,6.860966682,12.820375,0.0,209.0977936,210.8063073,10.39249983,692.9875336,1.7085136999999975
2019-03-06 02:30:00,6.812277293,12.42029326,0.0,209.0977936,210.9749295,10.28750014,627.2353943,1.8771359000000132
2019-03-06 02:40:00,6.722423052,12.43565497,0.0,209.0977936,214.1372323,10.24736841,626.3807726,5.039438700000005
2019-03-06 02:50:00,6.742482305,12.50588138,0.0,209.0977936,214.4710173,10.15,636.6480103,5.373223700000011
2019-03-06 03:00:00,6.452294731,12.36138774,0.0,209.0977936,214.0684446,10.05500007,616.6554321,4.970651000000004
2019-03-06 03:10:00,6.252915001,11.95631625,0.0,209.0977936,211.5446616,9.974999905,555.2345078,2.4468680000000234
2019-03-06 03:20:00,6.297349321,11.60595626,0.0,209.0977936,214.8715061,9.905555195,506.8231608,5.773712500000016
2019-03-06 03:30:00,6.647958203,12.45225789,0.0,209.3021542,217.8862836,9.944736631,633.4076972,8.584129400000023
2019-03-06 03:40:00,7.617685533,13.35892564,0.0,223.3661346,219.2101815,9.934999752,790.6503052,-4.155953100000005
2019-03-06 03:50:00,7.543639779,13.3134542,0.0,223.3661346,216.8072517,9.949999809,782.4547028,-6.558882900000015
2019-03-06 04:00:00,7.377486897,12.51891187,0.0,223.3661346,217.2870517,10.0,641.6466583,-6.079082900000003
2019-03-06 04:10:00,7.366479349,12.66849701,0.0,211.9978126,216.2364531,10.03499999,669.2367279,4.2386405000000025
2019-03-06 04:20:00,6.534081173,12.2963275,0.0,210.1953583,215.9364224,9.989999962,606.2504517,5.7410640999999885
2019-03-06 04:30:00,6.148036814,11.48314083,0.0,210.1953583,216.7564605,10.17750001,488.4174515,6.5611021999999934
2019-03-06 04:40:00,6.708420205,12.12210515,0.0,210.1953583,216.7007502,10.30000005,579.2430115,6.505391899999978
2019-03-06 04:50:00,6.851926827,12.62429877,0.0,213.4806815,218.2671045,10.4124999,662.5270355,4.786422999999985
2019-03-06 05:00:00,7.919085002,14.01066859,0.0,218.7580163,217.9293844,10.67749991,916.4644379,-0.8286319000000049
2019-03-06 05:10:00,6.613936973,12.48483248,0.0,213.4880524,215.8955568,10.70749998,638.3665054,2.407504400000022
2019-03-06 05:20:00,5.650636053,11.01106162,0.0,213.4880524,214.1394778,10.80250015,426.0431122,0.6514254000000221
2019-03-06 05:30:00,6.332046938,11.55904792,0.0,213.4880524,219.8879433,11.23499999,498.9541855,6.399890900000003
2019-03-06 05:40:00,6.713469124,12.29869062,0.0,213.4880524,212.6826886,11.17750025,604.1446136,-0.8053637999999808
2019-03-06 05:50:00,7.254918671,12.83106391,0.0,213.4880524,211.5571819,10.83000011,693.1187897,-1.9308704999999975
2019-03-06 06:00:00,6.56647265,12.00338732,0.0,213.4880524,215.9467718,10.94000001,559.8565094,2.4587194000000068
2019-03-06 06:10:00,5.993192514,11.74450512,0.0,213.4880524,214.4165339,11.18055582,524.1997732,0.9284815000000037
2019-03-06 06:20:00,6.561869216,12.18684487,0.0,213.4880524,217.1250451,11.33250008,595.2735291,3.6369927000000075
2019-03-06 06:30:00,6.623385286,12.48832892,0.0,213.4880524,218.7771955,11.73499999,630.7156403,5.289143100000018
2019-03-06 06:40:00,6.054667401,11.47243622,0.0,213.4880524,222.594071,12.20249996,480.8471176,9.106018600000027
2019-03-06 06:50:00,5.537720275,11.09988324,0.0,213.4880524,227.8210881,12.4874999,443.0911011,14.33303570000001
2019-03-06 07:00:00,6.248515642,12.15395755,0.0,232.7474684,234.0511443,12.99500008,602.3599106,1.3036759000000018
2019-03-06 07:10:00,8.847575363,14.47704067,0.112630531,236.8857467,241.7151574,13.12894746,1246.966745,4.829410700000011
2019-03-06 07:20:00,8.367998424,14.69807206,0.0,250.7850343,241.7085034,12.98421047,1218.807974,-9.076530899999995
2019-03-06 07:30:00,6.425768971,11.97947203,0.0,240.7090619,241.1535029,13.60000005,572.2307709,0.44444100000001185
2019-03-06 07:40:00,6.318719006,11.97075829,0.0,242.0247498,247.938914,14.06749997,565.2275848,5.914164200000016
2019-03-06 07:50:00,6.904966164,12.48474211,0.0,246.9775221,240.693472,13.64666684,697.6031128,-6.284050099999973
2019-03-06 08:00:00,7.426974607,13.74973033,0.0,238.7320251,240.7114964,13.7624999,873.2407715,1.9794713000000002
2019-03-06 08:10:00,8.284710598,14.5224895,0.008999988,236.5331867,233.4011924,13.9749999,1136.202385,-3.131994299999974
2019-03-06 08:20:00,7.05709815,13.08808203,0.0,246.414978,245.0522854,14.42999988,751.0648041,-1.3626926000000026
2019-03-06 08:30:00,7.311534381,13.02800484,0.0,246.414978,243.6535209,14.77499981,738.736969,-2.761457100000001
2019-03-06 08:40:00,7.461983323,13.62691981,0.014999942,240.9169887,248.9828374,14.88249993,907.7459869,8.065848700000004
2019-03-06 08:50:00,7.754008698,13.33735102,0.252907702,254.6495328,248.3569749,15.14250002,985.2044098,-6.292557899999991
2019-03-06 09:00:00,7.939355159,13.83373086,0.0,249.7076721,251.8108713,15.29250011,945.7042282,2.103199200000006
2019-03-06 09:10:00,8.224011135,13.6339961,0.0005,246.6494234,239.3558166,15.45000024,934.6221817,-7.293606799999992
2019-03-06 09:20:00,7.362506866,12.99841154,0.076492225,247.0278051,246.1309867,15.6,796.2791,-0.8968184000000008
2019-03-06 09:30:00,7.189207435,13.08302298,0.064495339,242.6220206,249.1452513,15.88250008,824.4566002,6.523230699999999
2019-03-06 09:40:00,7.192938566,13.43451619,0.0,243.7651961,238.8897079,15.90750017,816.2007324,-4.875488200000007
2019-03-06 09:50:00,7.423874569,13.57810146,0.0,247.3521127,257.8704558,15.21250029,861.9447861,10.51834310000001
2019-03-06 10:00:00,8.078258419,14.24404232,0.0005,249.7076721,253.9506206,15.16750016,1089.253574,4.242948500000011
2019-03-06 10:10:00,7.710628009,14.11653587,0.0005,248.5585615,245.6794248,15.8000001,943.0050812,-2.8791367000000037
2019-03-06 10:20:00,7.958418965,14.22773512,0.0,245.5403997,241.2768035,16.16999989,1073.365997,-4.263596199999995
2019-03-06 10:30:00,8.459662008,14.6659779,0.094495461,233.2433315,238.6281942,16.39750023,1183.169849,5.384862699999985
2019-03-06 10:40:00,6.630476093,11.50629929,0.0,233.843034,249.1501565,16.73000002,479.3473618,15.30712250000002
2019-03-06 10:50:00,9.163626194,15.04131411,0.131496137,245.9650332,247.6876856,16.2025001,1529.548886,1.7226524000000154
2019-03-06 11:00:00,7.703240275,13.62135722,0.0,253.0003662,248.4149177,16.10250001,881.3894073,-4.5854485000000125
2019-03-06 11:10:00,6.973993897,12.65726115,0.0,253.0003662,256.964758,16.56500015,680.9696976,3.9643918000000156
2019-03-06 11:20:00,6.297019434,11.84850061,0.0,240.4727539,247.8912271,16.56750002,529.8495422,7.418473200000022
2019-03-06 11:30:00,4.973438966,9.828960121,0.0,237.6344604,240.6257413,16.75000019,282.3684097,2.9912808999999925
2019-03-06 11:40:00,5.274299943,9.980210468,0.0,237.6344604,251.4825587,17.0625,299.812796,13.848098300000004
2019-03-06 11:50:00,7.034396195,12.9620757,0.0,231.9834663,233.6632189,17.16500053,738.088176,1.6797526000000005
2019-03-06 12:00:00,6.720949841,12.57925893,0.010999977,226.8738858,233.9904677,17.32750006,723.4944305,7.1165819
2019-03-06 12:10:00,8.083327921,14.33128365,0.011578923,209.0977783,210.2912706,17.45526314,1096.119431,1.1934923000000026
2019-03-06 12:20:00,7.50445447,13.63080262,0.179465199,216.7807312,217.929034,17.46500006,987.6383636,1.1483028000000104
2019-03-06 12:30:00,7.389292717,13.03139108,0.0,216.1719299,228.0455668,17.60250015,739.2966522,11.87363689999998
2019-03-06 12:40:00,7.205987978,12.92044553,0.0,225.9862161,223.9873316,17.7199996,722.6242645,-1.9988845000000026
2019-03-06 12:50:00,9.138882422,14.84350097,0.145494312,227.7563782,223.9676429,17.42749987,1444.808829,-3.7887353000000132
2019-03-06 13:00:00,8.735909224,14.7749518,0.024499745,221.7797884,219.2870396,17.82499971,1264.961646,-2.492748799999987
2019-03-06 13:10:00,9.183283854,14.98481101,0.026499749,225.9525535,222.8080565,17.41250019,1429.439838,-3.144497000000001
2019-03-06 13:20:00,8.614120555,14.17906339,0.052997412,230.0020823,227.7684404,16.80999966,1139.067967,-2.233641900000009
2019-03-06 13:30:00,9.095706129,14.8375859,0.214495982,242.200694,243.0200889,16.35250053,1461.644495,0.8193948999999918
2019-03-06 13:40:00,8.416337156,14.49869549,0.0,250.8020036,251.822972,16.02750006,1117.81413,1.0209683999999868
2019-03-06 13:50:00,5.893340743,11.30133189,0.0,246.414978,253.2967111,16.82000017,476.6588852,6.8817331000000195
2019-03-06 14:00:00,6.729228711,12.26987238,0.0,252.303885,258.5569283,17.66749992,598.2960266,6.253043299999973
2019-03-06 14:10:00,7.752727747,14.0094206,0.0,265.6881006,263.0746118,17.3199996,976.8924774,-2.6134887999999705
2019-03-06 14:20:00,7.042990613,12.98496307,0.0,251.8451648,257.5082219,16.96749983,722.8755386,5.663057100000032
2019-03-06 14:30:00,7.797500539,13.77958323,0.0,254.1622087,252.161457,16.81749964,913.7498352,-2.000751699999995
2019-03-06 14:40:00,7.27685567,13.29448164,0.0,258.88746,260.9390022,16.41578965,788.0644563,2.0515422000000285
2019-03-06 14:50:00,6.267375243,11.38661693,0.0,259.8064865,252.4268226,16.70999966,470.7521492,-7.379663899999997
2019-03-06 15:00:00,6.677754927,11.80478981,0.0,255.1954956,251.7147953,17.45999975,536.5837936,-3.480700299999995
2019-03-06 15:10:00,6.411661363,11.64533365,0.0,252.962006,249.5236089,17.99750004,516.1110443,-3.438397100000003
2019-03-06 15:20:00,8.741626406,15.02916871,0.217981004,248.4928185,251.6498006,17.57999992,1421.774606,3.1569820999999934
2019-03-06 15:30:00,7.519434333,12.9315801,0.0,249.0473709,247.1090356,18.05750008,740.0729156,-1.9383353000000056
2019-03-06 15:40:00,9.006086326,14.84797615,0.047999596,249.328052,251.9542899,17.52750006,1380.375055,2.6262378999999783
2019-03-06 15:50:00,6.942716026,12.65327038,0.0,248.6101074,245.9105435,17.5375001,674.6403687,-2.6995639000000153
2019-03-06 16:00:00,6.464081979,11.83145589,0.0,248.2259644,241.3166611,17.87499962,529.8969841,-6.909303300000005
2019-03-06 16:10:00,6.031687069,10.70863138,0.0,230.3922444,238.2299005,18.01750011,398.371888,7.837656100000004
2019-03-06 16:20:00,6.432358611,11.39119944,0.0,242.2538633,233.6503455,17.76499977,544.647612,-8.60351780000002
2019-03-06 16:30:00,6.933453345,12.66704437,0.0,226.2734256,231.5596676,17.48500013,680.219017,5.286242000000016
2019-03-06 16:40:00,7.085851431,13.06914219,0.0,232.146637,237.4273052,17.43500004,736.0751663,5.280668200000008
2019-03-06 16:50:00,5.156725061,9.574147269,0.0,232.146637,243.9873028,17.5,257.2810722,11.84066580000001
2019-03-06 17:00:00,5.578483617,10.34499769,0.14249953,232.8537578,248.2222228,17.39000015,365.8199516,15.368464999999986
2019-03-06 17:10:00,5.283135688,9.528056502,0.0,249.7076721,239.4470961,17.26500034,253.5121841,-10.260575999999986
2019-03-06 17:20:00,6.557080019,11.28096633,0.006999994,241.1395471,228.8904539,17.26500034,503.0591881,-12.249093199999976
2019-03-06 17:30:00,7.372227744,13.44614917,0.0,235.4393311,238.2693185,17.23684251,786.6475123,2.829987399999993
2019-03-06 17:40:00,6.779110819,12.43365817,0.0,235.4393311,236.1310645,17.17187572,636.1768494,0.6917334000000039
2019-03-06 17:50:00,7.698576074,13.98665598,0.0,235.4393311,233.7949082,16.9526314,917.8428537,-1.644422899999995
2019-03-06 18:00:00,7.477984214,13.48540436,0.0,235.4393311,237.1447106,16.74249983,842.8298859,1.7053794999999923
2019-03-06 18:10:00,8.445071912,14.27719563,0.0,235.4393311,227.7646483,16.31250019,1049.450879,-7.674682799999999
2019-03-06 18:20:00,6.151180108,12.26071522,0.0,226.6588135,231.2560564,16.09722254,593.9408722,4.597242899999998
2019-03-06 18:30:00,6.764511133,12.38848973,0.0,226.6588135,226.2993722,16.01315779,613.5765397,-0.3594413000000145
2019-03-06 18:40:00,7.212503386,12.66943748,0.0,226.6588135,223.5042866,15.88500009,679.0735176,-3.1545269000000076
2019-03-06 18:50:00,5.826144564,10.46785547,0.0,226.6588135,218.1580054,15.85250001,354.4386368,-8.5008081
2019-03-06 19:00:00,5.649299502,10.19890456,0.0,226.6588135,214.7284103,15.65499997,323.1682755,-11.9304032
2019-03-06 19:10:00,5.257556581,10.09566839,0.0,204.4712969,216.0941081,15.41499968,312.978801,11.622811200000001
2019-03-06 19:20:00,4.579505563,8.834447443,0.024499745,203.6099548,210.8479631,15.38999977,184.7686127,7.23800829999999
2019-03-06 19:30:00,5.143768406,9.824673548,0.0,203.6099548,216.5223494,15.31250019,277.8467545,12.912394599999999
2019-03-06 19:40:00,5.415189314,9.838647589,0.0,203.6099548,214.5362624,15.16500039,284.5345352,10.926307600000001
2019-03-06 19:50:00,5.411012745,10.29414564,0.0,203.6099548,220.8159298,15.02000008,328.8706451,17.205974999999995
2019-03-06 20:00:00,4.879234207,9.357733548,0.0,203.6099548,215.3580161,14.91749969,233.8514709,11.74806129999999
2019-03-06 20:10:00,4.849552894,9.447600961,0.0,203.6099548,208.2497407,14.72999973,243.7923584,4.639785899999993
2019-03-06 20:20:00,4.777047753,9.031549394,0.0,203.6099548,211.2151428,14.62250013,205.5128696,7.605187999999998
2019-03-06 20:30:00,4.644771278,8.481264353,0.0,203.6099548,203.7994452,14.45999994,158.1953285,0.18949040000001105
2019-03-06 20:40:00,4.374909663,8.34968318,0.048999571,203.6099548,194.8991281,14.33500004,141.3021477,-8.710826699999984
2019-03-06 20:50:00,5.884449363,10.80341354,0.0,203.6099548,202.2080718,14.17999992,393.5300751,-1.401882999999998
2019-03-06 21:00:00,5.943032527,10.58096127,0.0,203.6099548,207.0051666,13.99249997,363.5956406,3.3952117999999984
2019-03-06 21:10:00,5.263756466,10.30337638,0.0,203.6099548,212.8892589,13.83750005,329.752549,9.27930409999999
2019-03-06 21:20:00,5.219974242,10.26144472,0.0,203.6099548,221.0602866,13.71578974,328.5809005,17.450331800000015
2019-03-06 21:30:00,5.561041101,10.57382715,0.0,203.6099548,216.6921989,13.51000004,362.3007792,13.082244099999997
2019-03-06 21:40:00,5.577054262,10.72581357,0.0,206.5027798,217.3542717,13.34499998,381.9497772,10.851491899999985
2019-03-06 21:50:00,5.673987699,10.23817304,0.0,218.9758606,218.250524,13.27250009,324.1595879,-0.7253365999999914
2019-03-06 22:00:00,5.406056619,9.833861902,0.0,218.9758606,218.5853626,13.40999999,281.9527168,-0.390498000000008
2019-03-06 22:10:00,5.117929363,9.608000368,0.0,218.9758606,216.394732,13.44499984,259.8991661,-2.5811285999999996
2019-03-06 22:20:00,5.310589552,9.522124171,0.0,218.9758606,218.3619534,13.31052645,250.1995255,-0.6139071999999999
2019-03-06 22:30:00,4.845858943,8.891256049,0.0,218.9758606,211.3708243,13.25952385,194.4601982,-7.605036299999995
2019-03-06 22:40:00,4.833904612,8.673139393,0.0,218.9758606,205.8982796,13.26500006,177.0803413,-13.07758100000001
2019-03-06 22:50:00,4.572099113,8.427413151,0.048999571,218.9758606,205.6356944,13.30000019,146.990062,-13.340166199999999
2019-03-06 23:00:00,4.917213106,9.025367215,0.0,218.9758606,204.6512545,13.31000013,206.1856827,-14.324606100000011
2019-03-06 23:10:00,5.786959052,10.00960846,0.0,218.9758606,204.7976355,13.29210542,301.4363297,-14.178225099999992
2019-03-06 23:20:00,5.362508929,9.326691538,0.0,218.9758606,204.6804537,13.22142846,231.8134232,-14.295406900000017
2019-03-06 23:30:00,5.021062424,9.114888757,0.0,207.8263749,199.6837484,13.19210504,213.1664963,-8.142626499999977
2019-03-06 23:40:00,4.325403416,8.199715108,0.024499745,190.4391785,199.2249733,13.11500025,125.5916702,8.78579479999999
2019-03-06 23:50:00,4.160160136,8.156615585,0.024499745,190.4391785,196.2362437,12.94749985,119.3664333,5.797065199999992
2019-03-07 00:00:00,3.417418802,8.195802838,0.0,330.9274597,334.7820396,13.99749999,136.5962914,3.854579900000033
2019-03-07 00:10:00,4.192681575,8.961028039,0.0,330.9274597,334.0251612,13.96499987,203.9411179,3.097701500000028
2019-03-07 00:20:00,5.767208576,10.33607371,0.0,330.9274597,339.5929267,13.89999962,334.4017487,8.665467000000035
2019-03-07 00:30:00,5.968927193,11.05328773,0.0,330.9274597,343.2219143,13.88999977,419.2858932,12.294454599999995
2019-03-07 00:40:00,6.005662441,11.0319272,0.0,330.9274597,344.6479154,13.81750021,416.6406921,13.720455700000002
2019-03-07 00:50:00,5.643934965,10.66539712,0.0,330.9274597,345.9898997,13.76000032,371.8094315,15.062440000000038
2019-03-07 01:00:00,5.384542632,10.08897409,0.0,330.9274597,347.640685,13.61500044,309.0274384,16.713225300000033
2019-03-07 01:10:00,5.247922611,10.08273862,0.0,330.9274597,344.8710976,13.60000038,308.3583878,13.943637899999999
2019-03-07 01:20:00,5.579003263,10.19189009,0.0,330.9274597,344.9373208,13.67000046,316.9333633,14.009861100000023
2019-03-07 01:30:00,5.719558549,10.06887415,0.0,330.9274597,344.0536623,13.62500038,304.4694794,13.1262026
2019-03-07 01:40:00,5.270828748,9.77725862,0.0,330.9274597,344.104003,13.58750033,274.7734619,13.176543299999992
2019-03-07 01:50:00,5.401261505,9.74210976,0.0,330.9274597,345.4403739,13.52631594,272.4435674,14.512914200000012
2019-03-07 02:00:00,5.484019089,9.830320582,0.0,330.9274597,345.6182029,13.48499999,279.1133331,14.690743200000043
2019-03-07 02:10:00,5.268768382,9.888667881,0.0,330.9274597,350.2975342,13.43000002,288.5349442,19.370074499999987
2019-03-07 02:20:00,5.670999098,10.21446057,0.0,342.5707172,349.2438889,13.45500002,325.2724823,6.673171700000012
2019-03-07 02:30:00,6.056523609,10.71859981,0.0,351.781189,348.5016366,13.43250003,381.0432861,-3.2795524
2019-03-07 02:40:00,6.137511945,11.16931687,0.0,351.781189,351.9341195,13.41750011,438.3362335,0.15293050000002495
2019-03-07 02:50:00,6.28595612,10.95398864,0.0,351.781189,351.1877746,13.26000009,407.8272324,-0.5934143999999719
2019-03-07 03:00:00,6.03695879,10.88800724,0.0,351.781189,350.0432618,13.10749998,402.416095,-1.7379272000000014
2019-03-07 03:10:00,6.156742644,10.88881369,0.0,351.781189,355.1348097,13.15249996,400.8987656,3.3536207000000218
2019-03-07 03:20:00,5.765667844,10.67555121,0.0,351.781189,354.978009,13.06500015,374.8618073,3.1968200000000024
2019-03-07 03:30:00,5.534230614,10.50701478,0.0,351.781189,352.7990387,12.85000005,355.9917862,1.0178496999999993
2019-03-07 03:40:00,5.449622703,10.03015253,0.0,351.781189,354.2382497,12.69500036,302.8635849,2.4570606999999995
2019-03-07 03:50:00,5.041117835,9.400265649,0.0,351.781189,355.1069929,12.55750022,239.7267677,3.3258039000000394
2019-03-07 04:00:00,5.102659276,9.336597308,0.0,351.781189,356.6738613,12.50526318,234.1971379,4.892672300000015
2019-03-07 04:10:00,4.908228827,9.384822696,0.0,351.781189,359.3782074,12.55000019,238.2680931,7.5970184000000245
2019-03-07 04:20:00,4.914057469,9.570882574,0.0,351.781189,2.793357241,12.72000041,255.8800491,11.01216824100004
2019-03-07 04:30:00,4.62015157,9.487812958,0.0,351.781189,0.651552338,12.78421081,247.7000869,8.870363338000004
2019-03-07 04:40:00,4.912256986,9.38117763,0.0,351.781189,5.858340508,12.8656249,237.4218512,14.077151508000043
2019-03-07 04:50:00,4.828651345,9.101790637,0.0,351.781189,2.091894994,12.89249969,212.9717735,10.310705993999989
2019-03-07 05:00:00,4.504902816,8.870375812,0.0,351.781189,1.817827372,12.94999981,193.0090637,10.036638372000027
2019-03-07 05:10:00,4.68109808,8.715662554,0.0,351.781189,5.915086222,12.86249995,180.1955986,14.13389722200003
2019-03-07 05:20:00,4.042028356,8.369412884,0.0,351.781189,3.598126179,12.87749982,153.7516182,11.816937179000035
2019-03-07 05:30:00,4.003473961,8.288972452,0.0,351.781189,2.743420341,12.93999977,145.4850342,10.962231341000006
2019-03-07 05:40:00,3.724331164,8.149531201,0.048999571,351.781189,4.922348303,13.15000005,109.050518,13.141159302999995
2019-03-07 05:50:00,3.602189958,8.144116804,0.277500175,351.781189,4.075334675,13.31750002,93.40523605,12.294145675000038
2019-03-07 06:00:00,3.275211382,8.138692304,0.664998339,351.781189,359.4899535,13.58750029,62.25645103,7.708764500000029
2019-03-07 06:10:00,3.091813958,8.138891548,1.257000093,351.781189,3.926506201,13.98249993,24.84778802,12.145317201000012
2019-03-07 06:20:00,2.822973287,8.147201076,1.19000199,351.781189,3.803691021,14.27750015,30.91994624,12.022502021000037
2019-03-07 06:30:00,2.99905718,8.146349028,1.115001794,351.781189,8.918837453,14.1625,28.90665898,17.137648452999997
2019-03-07 06:40:00,2.934830916,8.147066474,1.189001219,351.781189,2.002861774,14.30500011,29.55090997,10.221672774000012
2019-03-07 06:50:00,3.284789801,8.134632111,0.915499713,351.781189,1.364393576,14.47999992,42.01851554,9.583204576000014
2019-03-07 07:00:00,3.269642758,8.137244269,0.939999705,1.505165286,12.81617138,14.92999983,45.0111083,11.311006093999993
2019-03-07 07:10:00,2.940993595,8.1365747,1.415000576,8.244626999,9.687198447,15.49749994,17.14529293,1.4425714479999954
2019-03-07 07:20:00,2.815102798,8.145825773,1.241002876,8.244626999,16.04436494,15.95750027,18.51290148,7.799737940999989
2019-03-07 07:30:00,2.489720672,8.143939152,1.465000281,8.244626999,14.0965383,16.34500017,-1.892320514,5.851911301000001
2019-03-07 07:40:00,2.765188205,8.140947953,1.438500463,8.244626999,21.04591636,16.63000031,8.159723538,12.801289360999988
2019-03-07 07:50:00,2.29629344,2.853401195,34.08018813,8.244626999,23.91322976,16.77999964,-4.755730987,15.668602760999988
2019-03-07 08:00:00,2.329837489,0.702000133,44.99000168,8.244626999,9.660680756,17.14500017,-2.184149045,1.416053756999986
2019-03-07 08:10:00,2.580895848,0.826233507,44.99000168,8.244626999,17.65254261,17.49722237,-2.182607783,9.407915610999993
2019-03-07 08:20:00,2.104631272,0.452414574,44.99000168,12.49039714,39.92266384,17.78999968,-2.894771004,27.432266700000014
2019-03-07 08:30:00,2.862717258,3.669466574,26.25879057,40.69187862,36.17971195,18.0000002,1.385680362,-4.512166669999999
2019-03-07 08:40:00,1.752639416,0.832645171,44.99000168,41.17144394,17.50903132,18.44750004,-0.827992031,-23.662412619999998
2019-03-07 08:50:00,1.726818767,0.512023092,44.99000168,41.17144394,52.50133877,18.97750015,-0.778376523,11.32989483
2019-03-07 09:00:00,2.12103747,0.563174136,44.99000168,41.17144394,57.68973381,19.17999973,-0.798649524,16.51828986999999
2019-03-07 09:10:00,1.797600017,0.35966156,44.99000168,41.17144394,14.78278801,19.53500013,-0.58898401,-26.38865593
2019-03-07 09:20:00,1.145137483,0.248588538,44.99000168,41.17144394,52.03078004,19.9875001,-0.117903503,10.859336100000007
2019-03-07 09:30:00,1.580062547,0.273281054,44.99000168,41.17144394,33.0303653,20.61499996,-0.358512014,-8.14107863999999
2019-03-07 09:40:00,2.048906225,0.557994607,44.99000168,41.17144394,42.35183471,20.86750021,-0.845064023,1.1803907700000025
2019-03-07 09:50:00,1.969657707,0.375156402,44.99000168,41.17144394,50.43753111,21.35263152,-0.495874222,9.266087169999992
2019-03-07 10:00:00,2.240606213,0.563756615,44.99000168,41.17144394,49.15186608,21.53500004,-0.825858024,7.980422140000002
2019-03-07 10:10:00,2.016749993,0.114833022,44.99000168,41.17144394,76.63790106,21.10749998,-0.410795011,35.46645712
2019-03-07 10:20:00,2.591849928,0.668887632,44.99000168,357.864881,329.8456327,20.03999987,-1.750413513,-28.019248300000015
2019-03-07 10:30:00,1.853193854,0.431854588,44.99000168,349.5860596,335.6064589,19.80500011,-0.723426021,-13.979600699999992
2019-03-07 10:40:00,1.354796055,0.306000062,44.99000168,349.5860596,344.156095,20.42894735,-0.744766025,-5.429964600000005
2019-03-07 10:50:00,2.541449904,0.782312782,44.99000168,349.5860596,359.9318306,20.13999987,-0.718821077,10.345771000000013
2019-03-07 11:00:00,2.209124871,0.619465135,44.99000168,349.5860596,2.029884325,21.10749998,-0.81945602,12.443824725000013
2019-03-07 11:10:00,2.104068834,0.229446543,44.99000168,349.5860596,28.80956811,20.73500013,-0.33023651,39.22350850999999
2019-03-07 11:20:00,2.634675005,0.654404619,44.99000168,22.67771018,27.31588805,20.75999985,-1.538080515,4.638177869999993
2019-03-07 11:30:00,1.770168714,0.17124153,44.99000168,45.56168747,356.000372,22.57500019,-0.603388515,-49.561315469999954
2019-03-07 11:40:00,2.971896142,5.373235172,14.69661701,357.9097246,346.9091988,21.10749998,0.402327514,-11.000525799999991
2019-03-07 11:50:00,2.534553981,4.358197572,23.11519888,4.392290992,15.71331005,21.46249981,6.119087188,11.32101905799999
2019-03-07 12:00:00,2.573950586,1.980491906,32.19598236,8.244626999,357.0744853,21.1875001,-1.092608032,-11.170141698999942
2019-03-07 12:10:00,2.464252868,6.760054886,0.926745632,4.396886122,3.942127436,22.08749981,7.372914898,-0.45475868599999103
2019-03-07 12:20:00,2.581598473,5.885662413,15.03886303,343.0006714,355.5560616,21.99500008,13.12543856,12.555390200000033
2019-03-07 12:30:00,3.565194553,4.922128533,21.97267317,25.00551494,39.26755343,21.86749983,4.154248506,14.262038490000009
2019-03-07 12:40:00,2.81101234,2.114234262,38.8119598,26.18439301,15.65835013,22.2999999,5.108127782,-10.526042880000006
2019-03-07 12:50:00,4.132180965,7.291350475,6.383400378,26.72548531,13.60462316,21.0625001,84.6944283,-13.120862149999994
2019-03-07 13:00:00,2.88963816,7.276198741,6.881141278,19.39094745,20.77067915,21.86052634,17.15450682,1.3797317000000078
2019-03-07 13:10:00,1.937718747,0.547323109,44.99000168,18.12266541,4.571362396,22.5749999,-0.754902522,-13.551303014000013
2019-03-07 13:20:00,2.140819901,1.817962361,28.59617468,32.52048993,37.1728313,22.77499981,-1.970748997,4.652341369999988
2019-03-07 13:30:00,3.773985875,7.881777987,0.377495984,13.28080422,4.060646245,21.72750015,76.23894742,-9.220157975000006
