,Unnamed: 0,Wind speed (m/s),Power (kW),Blade angle (pitch position) A (°),Rotor speed (RPM)
144,2148,7.447578979,877.7320343,0.0,13.67304249
145,2149,7.143859124,866.7097992,0.0,13.55715439
146,2150,7.589155054,1016.685025,0.0,14.28899959
147,2151,7.46177726,970.31828,0.0,14.05318093
148,2152,7.759948659,995.5741364,0.0,14.19941568
149,2153,7.413869429,855.7531494,0.0,13.52799207
150,2154,7.04234097,791.2617462,0.0,13.18129284
151,2155,7.208698106,814.912421,0.0,13.32790187
152,2156,6.703204083,703.624585,0.0,12.73726228
153,2159,5.708461159,523.8395627,0.0,11.61204575
154,2161,7.853152827,1051.452007,0.0,14.37711611
155,2162,8.233218145,1232.675922,0.0,14.98772961
156,2163,7.831172919,1076.073151,0.0,14.48891728
157,2164,8.055742097,1216.2004,0.0,14.83386116
158,2165,7.897886634,1198.906424,0.0,14.91987066
159,2166,8.023628926,1192.910593,0.0,14.90652801
160,2167,7.140202475,978.4642487,0.0,14.10504909
161,2169,7.835163856,1237.077002,0.107499999,14.46162674
162,2172,8.37355063,1232.141312,0.136499999,14.48821901
163,2173,9.044028234,1569.818408,0.247000002,15.07354094
164,2174,9.46576817,1643.872882,0.323999996,15.10805659
165,2175,8.67565527,1543.499197,0.568500001,14.95216687
166,2210,8.684212661,1535.126434,0.350999993,14.99816595
167,2219,9.516425228,1519.755896,0.200500003,15.10005695
168,2220,8.934472179,1564.674588,0.114500002,15.10731438
169,2221,8.663849568,1354.976184,0.0,15.08149977
170,2236,4.164930689,186.8146484,0.0245,8.772402093
171,2241,4.356569839,178.3474911,0.0,8.67448774
172,2242,4.517080809,169.1228927,0.0,8.565086895
173,2284,8.515966342,1490.19514,0.01,15.10770403
174,2287,9.374341607,1534.528978,0.071538463,15.10304284
175,2295,9.697910786,1628.795721,0.028999999,15.15361091
176,2296,8.949708136,1500.95344,0.01,15.15103924
177,2339,8.967921925,1544.769025,0.0175,15.07724838
178,2340,10.05054274,1877.183856,0.708499994,15.20083523
179,2341,9.684545803,1821.3005,0.526500008,15.14050435
180,2342,8.828164792,1511.7689,0.129999995,15.08690085
181,2350,9.074080873,1520.903503,0.014,15.15727705
182,2351,8.851163793,1482.939954,0.0,15.14514086
183,2374,9.634764447,1781.907313,1.271764707,15.12936063
184,2379,9.332767892,1734.478052,1.096500008,15.07466653
185,2446,9.211146355,1578.002826,0.0,15.1491183
186,2447,8.752132869,1343.403845,0.0,15.15974012
187,2448,8.941136217,1485.15304,0.0,15.15444911
188,2449,8.949489355,1531.269537,0.0,15.15904176
189,2450,9.442305017,1597.362073,0.0,15.16191995
190,2465,9.286733007,1745.037738,0.092000001,15.16602364
191,2466,10.45743251,1881.951508,0.574499996,15.16499645
192,2467,9.915147614,1939.131897,0.828000007,15.12772599
193,2468,9.703034019,1882.836127,0.362000008,15.15865007
194,2469,9.250461721,1877.606415,0.425000007,15.13930812
195,2470,9.499793196,1900.612402,0.871500005,15.13623708
196,2471,10.16826587,2044.796631,2.509499997,15.16738862
197,2472,10.56546626,2047.927911,4.086000082,15.14455439
198,2473,10.40584729,2043.919482,2.57250002,15.15578109
199,2474,9.90720315,1908.271777,0.769000009,15.12686107
200,2475,10.51328716,2021.628979,1.940499996,15.14854565
201,2476,10.58126302,2050.224249,2.505000004,15.15090188
202,2477,10.67310931,2051.280929,2.881052651,15.13593929
203,2478,9.551992868,1900.012368,0.426842114,15.1690793
204,2480,10.42444701,1991.381903,0.793000007,15.15019718
205,2481,9.964002258,1857.063245,0.515000001,15.14334297
206,2482,9.237486601,1588.302686,0.025789474,15.1342359
207,2514,8.719165802,1591.040315,0.134999999,15.07187252
208,2567,7.420032072,1011.573207,0.0,13.97849666
209,2582,8.87986145,1344.332742,0.050999999,14.78755635
210,2583,9.273237801,1657.807169,0.80949999,14.98922704
211,2584,8.848379374,1487.92475,0.296500002,15.00629501
212,2585,9.625294209,1674.581458,0.954999999,15.15125334
213,2586,9.430828596,1766.721089,0.800000021,15.1485102
214,2587,8.809342504,1532.077844,0.377499996,14.98819681
215,2595,9.470815076,1557.324565,0.110000001,15.02246281
216,2596,8.897978497,1555.307358,0.154999998,15.10057734
217,2597,9.166782022,1472.523761,0.1815,15.06371798
218,2598,8.779698157,1510.046115,0.173999998,15.05502972
219,2601,8.653268814,1458.94801,0.361999995,15.00648482
220,2602,9.072094584,1506.188672,0.121,15.13444197
221,2603,9.669584346,1674.40697,0.781000012,15.07638779
222,2604,9.392854667,1634.452252,0.451500005,15.0598885
223,2605,9.949080038,1846.754315,1.28350002,15.19367051
224,2758,9.562924194,1719.573785,1.308999982,15.12206246
225,2770,9.856044579,1731.937903,1.236,15.10765296
226,2849,9.988636541,1754.570935,2.8125,15.10307761
227,2878,10.12883923,1732.023801,1.306999998,15.13869855
228,2879,9.754934764,1755.020703,0.700000004,15.13110396
229,2880,9.458992815,1612.531488,0.91750001,15.01890032
230,2963,9.905105448,1831.651038,1.868000012,15.14359201
231,2967,9.863692474,1782.434723,1.009499982,15.07057813
232,2968,9.009316373,1612.172949,0.399999999,15.09063895
233,2970,8.742023117,1480.917856,0.341578948,14.98944287
234,2973,9.117426316,1516.563829,0.202222225,15.04727865
235,2974,9.306409025,1638.120313,0.045499998,15.1647234
236,2976,7.683218053,853.1701692,0.003157895,13.51217607
237,2978,7.03124063,764.3262909,0.0,13.06100008
238,2979,7.088134646,661.3303116,0.0,12.51355742
239,2980,6.346796287,543.2993851,0.0,11.78817371
240,2981,7.311896913,839.3271103,0.0,13.48615961
241,2984,7.131737947,858.4368042,0.0,13.65894462
242,2985,6.793510604,629.0419235,0.0,12.34095231
243,2986,5.667525969,446.3680847,0.0,11.12046826
244,2987,6.47224063,536.6632782,0.0,11.77046643
245,2988,6.185161757,503.203804,0.0,11.52329636
246,2989,5.101483154,256.1382774,0.0,9.48302637
247,2990,5.333708233,294.974773,0.0,9.888553719
248,2991,5.490775776,289.1677597,0.0,9.798281461
249,2992,5.363529825,362.2735657,0.0,10.40577605
250,2993,5.653494668,355.0271164,0.0,10.39881031
251,2994,5.967646456,479.6109573,0.0,11.32160474
252,2995,7.014701343,648.1290833,0.0,12.4704996
253,2996,6.953500843,616.8565674,0.0,12.30678897
254,2997,6.629083943,570.5954788,0.0,12.00452958
255,2998,6.70095799,641.0096161,0.0,12.43006329
256,2999,7.102149296,722.0256317,0.0,12.87132338
257,3007,7.325991903,831.1673767,0.0,13.44236805
258,3008,7.187035656,740.6518158,0.0,12.97510225
259,3009,7.298993838,724.8704254,0.0,12.87919964
260,3010,7.327671289,784.1877226,0.0,13.21095517
261,3045,9.938350821,1796.914819,0.156000001,15.12434176
262,3054,10.15471539,1913.618848,1.057499999,15.16915235
263,3059,9.9621665,1907.987415,0.609999993,15.15097287
264,3070,9.023256564,1567.230231,0.001,15.14369555
265,3071,8.817602706,1533.220129,0.0315,15.14242552
266,3074,9.050005317,1563.08255,0.076000001,15.13527529
267,3076,9.866309714,1792.029785,0.262999997,15.15040407
268,3077,9.430629396,1783.209937,0.232000002,15.1319654
269,3078,9.536769629,1730.236438,0.171499997,15.14130038
270,3079,9.055110002,1601.319293,0.111500001,15.08208168
271,3080,9.086703229,1605.446167,0.0,15.1361555
272,3086,7.473343611,947.5710632,0.0,14.01168644
273,3087,7.666393661,939.0820068,0.0,13.96477389
274,3088,7.228300071,922.3333252,0.0,13.89168423
275,3089,6.788684392,711.8212738,0.0,12.83100705
276,3090,6.585469877,703.1489922,0.0,12.69666568
277,3092,6.429054475,628.672731,0.0,12.32500358
278,3094,6.144992614,568.2948944,0.0,11.89194797
279,3096,6.628842616,625.062323,0.0,12.31699951
280,3098,6.988936687,713.3765137,0.0,12.80452591
281,3245,7.292916179,817.3093719,0.0,13.29963192
282,3246,6.93853941,851.5024734,0.0,13.43037848
283,3251,6.928664207,790.2032059,0.0,13.16982991
284,3252,7.197857594,933.326799,0.0,13.79330331
285,3253,7.345670795,844.9384064,0.0,13.39629185
286,3255,7.701551008,1105.013052,0.0045,14.48189655
287,3256,7.259039688,784.7526367,0.0,13.1460873
288,3312,7.704725099,911.8328339,0.0,13.82298495
289,3313,7.510505819,821.4159576,0.0,13.36397338
290,3358,7.446673243,836.5946623,0.0,13.43301486
291,3359,8.441229534,1065.321945,0.0,14.55379544
292,3362,8.199193168,944.2295334,0.0,13.83995658
293,3363,7.360966349,918.1685638,0.0,13.80588068
294,3367,6.314765131,700.366832,0.0,12.64638077
295,3546,8.5543679,1355.759967,0.0,15.0672209
296,3547,8.189819169,1190.524084,0.0,14.70230354
297,3548,8.041801643,1189.259631,0.0,14.71558638
298,3550,10.12559066,1942.39552,0.713000001,15.14967602
299,3553,8.748475909,1279.531342,0.0,15.13190375
300,3554,8.806463321,1308.835534,0.0,15.00470926
301,3556,8.924132919,1323.678571,0.0,15.12258795
302,3557,8.864064646,1335.763635,0.0,15.13550891
303,3558,8.615624094,1355.118109,0.0,15.14014328
304,3569,9.788588643,1977.540448,0.886999983,15.1531916
305,3589,8.052400899,1121.991724,0.0,14.72555535
306,3590,8.281592059,1163.496899,0.0,14.76066054
307,3591,8.270157528,1177.542178,0.0,14.86615098
308,3598,8.229802585,1299.562341,0.0,15.04871669
309,3607,10.00615973,1961.67475,0.717500004,15.15987897
310,3608,10.04950316,1981.132184,0.569000002,15.14041087
311,3612,10.17632213,1957.187225,1.515789471,15.168165
312,3613,9.982195377,2029.680112,1.841,15.16802841
313,3614,9.801359606,2028.848785,2.140999988,15.1513626
314,3620,7.813408637,969.479538,0.0,14.10989012
315,3641,4.940082121,209.6568535,0.0,8.964329168
316,3642,4.944444346,251.2116028,0.0,9.342398107
317,3644,5.400413585,257.7906532,0.0,9.472115815
318,3695,7.747307611,1014.811237,0.0,14.30681665
319,3696,8.089915729,1073.598621,0.0,14.46358775
320,3701,8.886451125,1325.74335,0.0,15.0324444
321,3703,8.393134069,1297.23454,0.0315,14.86093846
322,3704,8.742925906,1328.933905,0.0025,14.90744908
323,3706,9.071463633,1417.212872,0.105000001,15.08902583
324,3707,7.978503704,1069.11694,0.0,14.44737893
325,3709,8.49745543,1429.183783,0.090999997,14.97653814
326,3711,8.721226382,1529.19407,0.043000001,15.00318615
327,3712,9.620857763,1676.478162,0.430000001,15.13277614
328,3713,9.061903778,1566.075973,0.033684212,15.1272998
329,3714,9.010258807,1391.970093,0.0,15.0545531
330,3717,7.901840615,1062.640912,0.0,14.52985829
331,3718,8.060995269,1083.335077,0.0,14.58011605
332,3927,6.206463839,579.1473437,0.0,12.00397766
333,3928,7.165442914,723.9451504,0.0,12.93239644
334,3929,7.896772861,1020.214874,0.0,14.32325318
335,3930,7.700177526,1064.852423,0.023999999,14.52531208
336,3931,8.791223451,1412.286234,0.057368421,14.92983266
337,3932,9.530087233,1696.065778,0.605714283,15.16321489
338,3933,10.216083,1865.990881,1.469473666,15.1357592
339,3934,9.455001903,1752.027581,0.6005,15.11000294
340,3935,10.2461915,1825.895807,1.493500002,15.15465666
341,3936,9.934434199,1738.168518,1.785499978,15.17171144
342,3937,10.42359314,1952.794666,2.125499993,15.19453852
343,3938,10.3302052,1915.043396,2.402500017,15.15794004
344,3939,9.920809269,1887.506671,1.731999991,15.14048289
345,3940,10.71758611,1982.671466,3.816999972,15.13102157
346,3941,9.772587585,1712.79151,0.788500009,15.16145718
347,3942,10.09663327,1838.464789,0.816999999,15.15702461
348,3943,9.257413268,1685.362595,0.264999997,15.18460214
349,3944,9.240512085,1624.060614,0.471500015,15.13228892
350,3945,9.715712261,1741.411847,1.102500013,15.18121737
351,3946,10.30382793,1843.917523,1.225500008,15.13854226
352,3947,10.48533505,1978.996985,2.523000015,15.15100345
353,3948,8.527229571,1448.649734,0.438421045,14.85561368
354,3949,7.585702491,940.4921682,0.001,13.96658993
355,3956,8.07916801,1155.929218,0.041,14.36197628
356,3959,7.491423559,871.4881149,0.098000002,13.61547607
357,3961,8.912027976,1572.636033,0.358823538,15.11620828
358,3963,9.971800447,1583.019617,0.912500013,14.95179409
359,3966,8.069608283,1031.806403,0.0035,14.29511762
360,4035,9.71849668,1707.243311,0.389500006,15.15404043
361,4038,9.206914163,1556.363757,0.459000003,15.02904309
362,4039,8.72748189,1434.823218,0.049000001,15.07196398
363,4040,9.121303844,1598.82876,0.245000005,15.050652
364,4041,10.00875838,1843.697705,1.317000008,15.12874085
365,4042,10.0241643,1931.891327,1.918947377,15.18777501
366,4043,10.83248777,2060.387,4.066499975,15.2324928
367,4044,11.00838614,2022.017437,4.505000001,15.14184693
368,4045,11.56676478,2060.794116,6.369499981,15.18683812
369,4046,11.76590323,2055.113031,6.940999961,15.15010782
370,4047,11.12252693,2048.952332,5.369500011,15.13375747
371,4048,11.51477113,2057.843152,6.321500003,15.17369941
372,4049,11.37722306,2042.425073,3.984499991,15.19571874
373,4050,10.38435206,2012.810229,2.688499969,15.17436272
374,4051,10.26701841,2019.834192,3.560500053,15.18814825
375,4052,10.26232216,1974.332324,2.113499996,15.15062624
376,4053,10.26258202,1995.550415,1.697499999,15.18577176
377,4054,9.726422739,1791.144098,0.372,15.13801029
378,4055,9.73945365,1713.116437,0.1335,15.15135348
379,4059,8.592513871,1388.714731,0.134500001,15.04847583
380,4067,9.166744828,1487.023602,0.219000002,15.09201394
381,4068,9.498196936,1427.251331,0.161,15.01243669
382,4075,8.616218233,1420.470093,0.039500001,15.02970712
383,4076,8.909041691,1586.043719,0.175500003,15.14483683
384,4077,9.669491696,1687.847754,0.279000008,15.13967791
385,4078,9.590471196,1563.203137,0.008,15.15928647
386,4105,8.916039705,1434.261401,0.575500003,14.72958474
387,4107,8.935419106,1564.863495,0.423000005,15.06342834
388,4132,4.665839791,146.2752003,0.049000001,8.390260622
389,4157,4.004383588,90.60420895,0.394000006,8.139552087
390,4158,2.280799818,14.1502679,1.32700001,8.146306962
391,4159,2.093429905,1.87967343,1.39000001,8.145567566
392,4164,2.932918918,15.81253664,1.39000001,8.134268269
393,4165,2.315112226,2.018804108,13.2725004,6.243220735
394,4167,3.871228945,63.42307166,12.94650035,5.840106254
395,4180,4.167919242,130.2280535,0.180000002,8.398660898
396,4188,6.352189139,665.3849206,0.000526316,12.11271451
397,4189,7.406982803,812.0172379,0.0,13.10388252
398,4193,7.437870669,855.5668976,0.097500002,13.19820043
399,4194,10.31440854,1857.941968,1.271999982,15.17192218
400,4203,10.48609321,1865.999396,1.6285,15.19490781
401,4228,9.904715586,1919.20015,2.166000023,15.07733068
402,4229,9.442509317,1864.650092,1.967000008,15.17971887
403,4241,10.19597981,1866.564966,2.047999978,15.1764202
404,4308,7.035287189,945.8392181,0.0,13.82656513
405,4310,7.252431366,919.4397188,0.0,13.68750746
406,4317,7.166579795,932.5216888,0.013,13.7095833
407,4318,7.059418511,898.8108948,0.0,13.7126234
408,4319,6.818087411,810.7069,0.0,13.26956543
409,4320,6.655071545,813.8232788,0.0,13.22016317
410,4321,6.959032393,740.0825394,0.0,12.93197219
411,4359,6.531278157,723.5008392,0.0,12.80279651
412,4373,6.876188064,717.9168732,0.0,12.78772201
413,4374,7.146959162,836.4451019,0.0,13.41300653
414,4375,6.698637664,838.4293045,0.0,13.41049817
415,4590,6.626689482,545.2835876,0.0,11.76332183
416,4591,7.009077001,625.949585,0.0,12.28476454
417,4592,7.224476218,721.5022125,0.0,12.84590185
418,4593,7.275523114,715.8425323,0.0,12.82071635
419,4596,6.577850568,614.5818433,0.0,12.2029667
420,4597,6.674784827,620.4589966,0.0,12.289978
421,4601,6.855861998,580.0603607,0.0,12.00171196
422,4602,7.348343778,798.5540741,0.0,13.25033627
423,4603,8.185958028,1122.348117,0.0,14.75534955
424,4604,8.048280025,1091.558441,0.0,14.63244979
425,4605,8.337929296,1070.914941,0.0,14.52056006
426,4606,7.654420853,990.3524567,0.0,14.14987926
427,4607,7.86636734,1018.884741,0.0,14.26787286
428,4608,6.808954716,712.5260498,0.0,12.75135107
429,4710,9.005288243,1453.906644,0.178571429,14.87902898
430,4711,9.408614135,1590.796408,0.747000015,14.97149742
431,4713,9.029141045,1546.432025,0.124000002,15.12943156
432,4720,8.144693637,1131.463547,0.013500001,14.50268506
433,4721,7.822745633,1055.622818,0.0,14.23861156
434,4722,8.091679049,1091.183884,0.028,14.17467172
435,4724,7.215454745,925.3077698,0.0,13.92288579
436,4725,8.308155036,1082.992001,0.0,14.55697462
437,4726,7.408189249,853.3223572,0.0115,13.54321468
438,4727,7.502319694,961.499472,0.0,14.03098337
439,4728,9.471893811,1428.672641,2.630500013,14.6413541
440,4729,9.381104565,1649.115366,0.705999985,15.14249749
441,4730,7.617331003,1059.40112,0.176315784,14.32973625
442,4731,8.064503527,934.2182907,0.0,13.86089762
443,4732,7.510187934,943.6344999,0.0,13.9201365
444,4733,8.180667758,1121.510471,0.0,14.57176642
445,4734,6.705560534,749.0115003,0.0,13.10205568
446,4735,6.844947314,824.6326569,0.0,13.52872619
447,4736,7.724568629,940.5796417,0.0,14.06915581
448,4738,9.178142166,1602.489337,0.286999996,15.15894386
449,4739,9.975100618,1796.228291,1.854210546,15.12622509
450,4743,9.761468863,1800.753571,1.380499986,15.11568099
451,4744,10.3384655,1927.04472,1.766000002,15.19800389
452,4746,8.216567612,1077.551581,0.0,14.60204874
453,4747,7.597166287,863.8133159,0.0,13.58192306
454,4748,7.548596001,913.988324,0.0,13.79448017
455,4749,7.533337545,926.7755066,0.0,13.76459254
456,4752,7.796879241,1089.909274,0.019499999,14.41945548
457,4754,8.786603427,1395.182193,0.0795,14.86314511
458,4755,9.001585458,1446.44624,0.248499992,14.97050947
459,4757,10.51184996,1874.149109,1.502000003,15.12845483
460,4758,9.985629439,1735.245282,0.970500003,15.08754891
461,4759,9.519487977,1760.687885,1.226499993,15.11952665
462,4760,10.19668517,1914.272986,1.674000016,15.16987731
463,4761,11.19118967,2035.239972,4.102105298,15.16484918
464,4762,11.24203224,1995.354639,4.081428539,15.21336266
465,4763,12.10262704,2043.490736,6.210000013,15.17466752
466,4764,10.60073512,1992.514608,3.50066665,15.1305207
467,4765,10.3820688,1891.590851,1.93099997,15.16259846
468,4766,9.451989776,1850.496008,1.511052649,15.1484102
469,4767,10.9829185,2005.377026,3.023499978,15.17205392
470,4768,10.14350359,1742.394223,1.181500021,15.11082691
471,4769,9.342568851,1788.766699,0.409999996,15.12092395
472,4770,8.9094872,1524.720966,0.391999999,15.06677788
473,4771,9.493426228,1770.809558,0.413999999,15.13805585
474,4772,8.89909215,1575.777441,0.069000001,15.11386205
475,4773,8.311589074,1394.943732,0.050999999,15.02300808
476,4860,7.601480651,980.9505127,0.0,14.23508719
477,4864,7.861448479,999.8205261,0.0,14.31058225
478,4867,8.064240896,975.9381949,0.0,14.16438729
479,4868,8.604226851,1183.642035,0.0,14.97843871
480,4869,8.137621355,1055.173041,0.0,14.5860039
481,4870,7.914500213,1052.916232,0.0,14.5577053
482,4903,7.888735223,976.7803955,0.0,14.18110411
483,4904,7.859573627,965.7415924,0.0,14.1512403
484,5029,6.646885443,594.7474747,0.0,12.15902478
485,5111,6.082641053,443.0254501,0.0,11.04175316
486,5112,6.029552364,472.1484085,0.0,11.30906855
487,5160,6.533078766,443.4950073,0.0,11.10596269
488,5287,5.709320871,340.7123429,0.0,10.2540285
489,5291,5.781631637,419.1434464,0.0,10.83432823
490,5292,6.806133151,635.5633102,0.0,12.37070315
491,5293,6.054686046,490.6241302,0.0,11.42920187
492,5297,5.80212456,474.9884087,0.0,11.30051436
493,5298,5.664353764,440.0014008,0.0,10.99602793
494,5302,5.404924262,360.6020149,0.0,10.43440618
495,5303,6.386787653,464.410553,0.0,11.13500521
496,5304,6.81530304,699.4171661,0.0,12.70087865
497,5305,6.453352785,536.0545074,0.0,11.7013945
498,5306,6.892838597,684.8420807,0.0,12.58736645
499,5307,8.266890478,1206.150766,0.0,14.66317311
500,5308,7.930816364,1278.857504,0.198999998,14.51904979
501,5309,8.032724714,1094.656656,0.0,14.51775464
502,5310,7.328073597,1062.96104,0.0,13.60959059
503,5311,8.300024652,1174.420984,0.069499999,14.50430614
504,5312,7.973695898,1223.635696,0.0,14.63156855
505,5313,8.412234879,1287.499142,0.05,14.62150052
506,5314,8.456654978,1299.798129,0.147500001,14.56546381
507,5315,7.443402362,924.7934631,0.0,13.76230457
508,5316,7.247141027,981.7652344,0.0,14.12979501
509,5317,6.939282012,717.1907639,0.0,12.73317808
510,5318,6.687481689,804.2863586,0.0,13.24710332
511,5319,8.31598835,1168.337637,0.0,14.83480141
512,5320,6.694089937,819.607312,0.0,13.23782426
513,5321,7.098789477,969.012677,0.0,13.95023261
514,5322,6.513216794,731.7983551,0.0,12.75272307
515,5323,5.733202028,550.2582382,0.0,11.73805261
516,5324,5.948824143,518.039238,0.0,11.52764319
517,5325,6.877301693,875.5451065,0.0,13.42052208
518,5326,7.583753395,954.4349792,0.0,13.91247453
519,5327,7.050953984,952.7687408,0.0,13.7417956
520,5328,8.562386942,1329.720322,0.093000001,14.87925526
521,5332,9.62193444,1715.978475,0.505555544,14.99362503
522,5336,9.145732069,1743.724188,1.646999991,15.13100798
523,5363,9.644877672,1734.990259,2.089499998,15.12828402
524,5398,9.194365811,1676.862822,1.853499991,15.05363511
525,5434,8.559187721,1550.690243,1.13294121,14.85343127
526,5486,8.534227657,1342.957294,0.323684209,14.61664509
527,5495,8.280626726,1299.036273,0.584000003,14.53873006
528,5497,5.965883064,508.9365883,0.0,11.41786297
529,5498,6.782465935,640.5550674,0.0,12.18124531
530,5499,8.890107942,1460.95249,0.631500009,14.69748902
531,5500,7.671851015,1000.583475,0.0,13.80110143
532,5502,7.165837216,977.6639465,0.0,13.92684326
533,5503,7.976944304,1293.703589,0.0,14.57491109
534,5504,8.405311108,1475.848206,0.048499999,14.87081409
535,5505,7.29996984,851.907959,0.0,13.42039999
536,5506,7.612023997,978.8339951,0.333500004,13.4835586
537,5507,8.047259092,1139.762631,0.0,14.51766475
538,5508,6.732143021,670.113858,0.0,12.48571546
539,5509,6.593406808,669.1860573,0.0,12.24930985
540,5510,8.159766293,1210.115446,0.790999994,13.97380757
541,5515,8.52071414,1303.048993,0.088999999,14.82808158
542,5517,8.140015793,1136.495288,0.0,14.52804968
543,5526,8.321464348,1288.264227,0.019499999,14.55444118
544,5527,7.579725424,1303.184314,0.15466667,14.82580847
545,5528,7.811069751,1163.416321,0.0245,14.37155521
546,5529,7.938816869,1164.156326,0.086000001,14.10646449
547,5537,8.658113694,1495.986954,0.969,14.81027162
548,5542,9.105637121,1492.941034,0.319999995,15.03629494
549,5544,8.668601465,1503.5194,0.380000007,14.96024805
550,5545,8.472915649,1406.921539,0.349999997,14.84245804
551,5547,8.700083685,1408.457065,0.195000002,14.8744403
552,5549,8.114845022,1346.534253,0.194000006,14.74633509
553,5551,8.362951541,1429.981407,0.462000014,14.69063839
554,5557,7.94603765,1106.146826,0.0,14.35521403
555,5560,8.35511806,1271.323486,0.0,14.57478113
556,5561,7.735576057,1138.641681,0.003,14.38233326
557,5566,7.933656502,1093.026694,0.0245,14.22625288
558,5582,8.227705073,1308.960532,0.1505,14.67096417
559,5619,2.785217148,34.69788682,1.216000009,8.156391352
560,5691,6.500172717,657.1474315,0.0,12.1220214
561,5692,7.578975,1078.994692,0.0,14.18029895
562,5693,6.998607779,788.6330353,0.0,12.89370297
563,5710,7.242648959,845.3988403,0.0,13.42608248
564,5711,8.11165235,1181.145615,0.0,14.15181501
565,5712,8.179331112,1276.033514,0.023,14.49160159
566,5713,7.068495488,732.2102051,0.0,12.83219701
567,5714,7.932449961,1037.337018,0.0,14.20932211
568,5715,6.845949745,732.6258667,0.0,12.84636793
569,5748,7.075252175,728.1991348,0.0,12.82557003
570,5976,8.532909846,1435.280981,0.174000004,14.68404633
571,5983,8.202033186,1237.509186,0.0,14.70502684
572,6087,5.55932703,420.0339096,0.0,10.88456404
573,6088,5.834330583,390.4036034,0.0,10.61131002
574,6089,3.992837763,189.3526798,0.0495,8.745564446
575,6090,6.214100647,517.6545242,0.0,11.41375476
576,6109,8.818215299,1565.443961,0.229499999,15.00914897
577,6114,9.254619718,1634.709454,3.372999954,14.88323937
578,6116,11.69477172,2053.64743,6.096500003,15.14819209
579,6117,10.86435966,2011.131744,4.996999997,15.18541275
580,6125,8.287455665,1631.767331,0.903333334,14.86902207
581,6128,10.42340741,1974.165857,3.887499991,15.12652843
582,6142,8.563426423,1551.351733,0.233499999,14.81247255
583,6149,9.039925909,1574.677295,1.111500002,14.91055597
584,6183,8.972432685,1588.060986,1.490500005,14.94292286
585,6207,6.235002065,737.7947403,0.0,12.87776501
586,6210,6.448786473,738.5811768,0.0,12.80111951
587,6228,6.797390234,752.0811829,0.0,12.85995828
588,6300,7.664871621,959.5046005,0.0,13.86850029
589,6301,7.208512354,987.149118,0.0,13.93490472
590,6303,7.268339348,926.3108185,0.0,13.709117
591,6304,7.207547235,923.8645569,0.0,13.47192559
592,6309,6.773203278,780.4929108,0.0,13.09901069
593,6310,7.247530866,841.4154938,0.0,13.32285105
594,6332,7.848324656,1127.439621,0.0,14.44064999
595,6333,7.89706986,1149.137344,0.001,14.56886664
596,6338,8.848249412,1454.148868,0.060499999,14.94053914
597,6419,9.195201182,1662.366736,0.070000001,15.13687214
598,6446,8.921849728,1617.035577,0.683499998,14.95463946
599,6447,8.990865135,1475.577713,0.013,15.03756505
600,6458,8.705949378,1674.515826,0.342999998,15.09649685
601,6467,8.66689384,1273.032916,0.1325,14.53694071
602,6468,8.252411723,1286.325912,0.108999999,14.69500163
603,6469,8.757979894,1486.823004,0.1125,14.89832117
604,6471,8.526932621,1350.301895,0.0815,14.97397037
605,6472,8.350569198,1217.228169,0.121578944,14.57171112
606,6473,7.78955574,1105.99158,0.002,14.40334417
607,6474,8.41375699,1349.31167,0.235500002,14.90517314
608,6479,8.677010417,1499.616589,0.581999993,14.82584368
609,6480,8.493557286,1351.698151,0.292000001,14.79132955
610,6485,8.05204823,1290.613379,0.0905,14.64202747
611,6486,8.474512029,1367.621472,0.162500002,14.7002572
612,6488,7.602816939,1207.5897,0.0,14.61307539
613,6489,7.766909575,1165.034503,0.0,14.38762231
614,6490,7.604636168,918.990741,0.0,13.65262927
615,6491,7.883277798,1154.639679,0.0015,14.43354025
616,6492,7.343833089,893.4526154,0.0,13.55481626
617,6493,7.315098214,875.8839081,0.0,13.57367358
618,6494,6.975887322,701.7636322,0.0,12.76952684
619,6497,6.777082825,636.8939377,0.0,12.3210061
620,6498,6.726054537,624.4252303,0.0,12.25567267
621,6502,6.500705743,562.183786,0.0,11.91658039
622,6506,6.450549817,602.5557404,0.0,12.2249216
623,6545,3.830372504,93.94945431,0.415000005,8.217390016
624,6546,3.402735901,72.46930296,0.642000008,8.15787752
625,6547,4.013052285,116.4517963,0.345000005,8.388994217
626,6551,7.830411935,1024.773911,0.028999999,13.88989203
627,6557,9.890885554,1782.361646,1.154499996,15.11670502
628,6559,10.28001208,1872.26416,2.836315826,15.1203534
629,6612,8.532538533,1163.205582,0.0,14.92725773
630,6614,8.314206399,1185.822137,0.0,14.71346253
631,6616,8.093219852,1190.648401,0.0,14.7358042
632,6617,8.242555094,1146.10209,0.0,14.66727126
633,6618,8.01076529,1138.288489,0.0,14.77293558
634,6619,8.25695951,1164.141928,0.0,14.70774257
635,6626,8.095484376,1348.772272,0.079500001,14.93204767
636,6627,9.334159994,1442.242004,0.191,14.87407552
637,6629,9.870969009,1855.530939,1.47699998,15.12388565
638,6630,10.57695656,1951.86792,2.982499975,15.17610289
639,6631,10.83646026,1977.822644,4.186500025,15.15139081
640,6632,10.39344773,1992.043506,2.887499985,15.18205717
641,6633,10.35145926,2032.252203,3.819000024,15.13414836
642,6634,11.11268878,2030.802057,4.40799998,15.14376694
643,6635,10.93803411,1961.188708,3.012999997,15.09599626
