,Unnamed: 0,Wind speed (m/s),Power (kW),Blade angle (pitch position) A (°),Rotor speed (RPM)
488,5414,12.36229773,2052.388812,8.171499991,15.19264542
489,5415,14.15472989,2041.714398,12.03649998,15.16868725
490,5416,14.70293622,2042.624615,11.72950004,15.15683873
491,5417,13.43844018,2058.206989,10.1480001,15.18948542
492,5418,13.54023676,2057.596094,11.18500001,15.17487471
493,5419,12.19026065,2037.140973,7.621999943,15.15703569
494,5421,12.36426549,2042.47951,7.875499944,15.13974591
495,5422,12.39029007,2018.786346,7.766000021,15.16418593
496,5423,12.48347397,2055.531885,7.65700005,15.18929614
497,5425,11.68489637,2037.798267,7.008499998,15.15989377
498,5426,13.5579083,2070.993115,10.13449996,15.25801295
499,5427,11.22491786,1951.658734,4.742999982,15.11473641
500,5428,10.64502516,1907.348779,2.782500015,15.15563326
501,5430,12.33749828,2044.678729,8.188500071,15.10914244
502,5440,10.58568096,1895.994141,3.070500017,15.12439057
503,5445,11.59444153,1988.453345,5.315500033,15.14652412
504,5451,9.913681293,1770.533182,1.289500003,15.02845024
505,5458,11.85078959,2029.688025,6.463000017,15.20505448
506,5460,10.80015202,1958.063806,3.357499996,15.16010499
507,5461,12.5757664,1995.465631,8.476500008,15.19556031
508,5462,11.98805933,2044.951904,8.119499958,15.10220942
509,5463,11.5776052,2007.095569,5.251000004,15.16650595
510,5464,11.10587645,1995.769171,3.771499941,15.21041045
511,5465,11.96344547,2058.910217,6.348499992,15.22017704
512,5469,11.15976348,1969.619666,3.35400002,15.15991545
513,5474,11.52653975,1926.552021,6.683500063,15.0501156
514,5475,11.84067302,2024.332959,7.063999903,15.12040141
515,5483,12.0866447,2043.333154,7.344499946,15.209996
516,5484,12.30725999,2045.135443,7.90150007,15.19020456
517,5488,11.47215171,2034.317922,5.118499929,15.16753355
518,5489,12.56193738,2056.677893,8.828499985,15.16121864
519,5491,12.23727932,2016.650623,6.098500031,15.09303881
520,5519,9.733086705,1682.595761,1.343157872,15.07789097
521,5520,9.8318578,1820.487909,0.733000004,15.11980458
522,5524,9.352555442,1637.867404,0.169000003,15.09443602
523,5527,7.579725424,1303.184314,0.15466667,14.82580847
524,5538,9.211610508,1683.261487,1.214500005,15.08128497
525,5619,2.785217148,34.69788682,1.216000009,8.156391352
526,5828,2.234634805,3.73459903,1.46500001,8.140135556
527,5831,2.760523111,6.173483104,4.92950013,7.386035984
528,5833,2.350854635,7.232030655,1.39000001,8.145484686
529,5871,2.757893193,62.40477829,0.751500008,8.183087915
530,5874,2.260529524,10.44271046,1.42750001,8.135836959
531,5875,2.084705564,6.521866286,1.450000012,8.143238202
532,5876,2.515726846,63.74453793,0.813000008,8.195211455
533,5995,5.450847864,516.294548,0.0,11.48134008
534,6107,7.684504429,1331.340167,0.026470588,14.88789913
535,6124,7.18001895,1129.02312,0.178,14.01032661
536,6125,8.287455665,1631.767331,0.903333334,14.86902207
537,6154,9.183896637,1825.187854,1.402000006,15.10067949
538,6158,9.048334575,1723.506491,1.035000016,14.80285169
539,6197,7.078686237,1144.028247,0.265499998,13.89899817
540,6248,10.62280598,2022.300732,5.521499968,15.1068449
541,6266,10.42531951,2026.538739,5.081111073,15.15339121
542,6329,9.84884243,1992.494873,1.748500004,15.17575979
543,6335,9.092290568,1892.395978,0.819499999,15.1507844
544,6350,11.31403632,2060.300061,7.148500013,15.14403677
545,6351,11.62351031,2062.696143,8.238000011,15.15929045
546,6352,11.77982512,2058.738385,8.708999991,15.15229873
547,6353,12.4289372,2061.556,9.074500036,15.16145584
548,6359,11.49802675,2054.524561,7.263500023,15.15040433
549,6362,12.05904226,2062.630536,9.009499955,15.13174023
550,6363,12.56548781,2058.732897,9.22736848,15.17575391
551,6364,12.05941772,2065.945095,7.909444491,15.20520394
552,6373,11.39925671,2059.726996,7.251499939,15.1545011
553,6388,11.87733397,2061.055536,7.780499935,15.15818028
554,6389,11.46591468,2045.553711,7.292499948,15.1064335
555,6390,11.36576986,2056.920673,6.77950002,15.17430599
556,6392,11.05308461,2053.820807,6.601500022,15.14263085
557,6398,9.7397506,2004.825891,2.403500006,15.14373784
558,6405,11.47118645,2065.498279,7.01850003,15.18779334
559,6406,12.25472803,2064.668634,8.823000026,15.20671432
560,6412,12.10580125,2057.561438,7.253500044,15.1336403
561,6413,12.21342664,2052.398425,8.864499974,15.1418311
562,6414,11.98820782,2063.96062,7.650000048,15.17055175
563,6458,8.705949378,1674.515826,0.342999998,15.09649685
564,6461,10.04987812,2024.194285,2.01999999,15.16416719
565,6792,9.908372402,1856.056995,0.581500001,15.14004099
566,6803,10.06158736,1650.155746,1.198500019,15.01761331
567,6896,12.8343051,2026.041351,7.890499985,15.17136562
568,6897,12.49613338,2032.339172,7.290999949,15.19278659
569,6899,11.47764611,2038.798639,7.24399997,15.12103817
570,6928,10.83909621,2001.957605,2.500999963,15.17051437
571,6951,12.48759879,2057.266226,6.914615429,15.23572408
572,6955,10.44883811,1804.471252,1.794500001,15.12421435
573,7001,12.40794306,2021.340369,8.529500079,15.14743803
574,7020,9.428346109,1913.13764,1.165500007,15.17894527
575,7105,9.643541193,1528.103012,0.458000004,14.99539751
576,7112,10.7921144,1824.179443,2.427999984,15.20054917
577,7141,11.73174825,2014.819543,4.537499949,15.19430092
578,7160,13.3655512,2043.953644,10.19750004,15.11679822
579,7161,13.32047721,2054.346875,9.183999956,15.16531295
580,7170,12.51903944,2029.948932,8.354499948,15.14915411
581,7185,10.581987,1863.891956,2.001000002,15.1442395
582,7197,10.8370172,1923.91767,2.437999985,15.17716406
583,7214,11.21706586,1983.486688,3.164999998,15.21467453
584,7325,11.80287976,2032.363177,4.762499982,15.18954054
585,7328,12.42366548,2062.507843,8.209000003,15.25433318
586,7465,7.728021145,792.519809,0.0,13.38337232
587,7522,6.97506637,529.1355659,0.0,11.74971839
588,7532,7.778808212,836.9322052,0.0,13.58970711
589,7628,8.687665224,976.7308044,0.0,14.24989723
590,7632,8.146215796,930.5326721,0.0,14.00758235
591,7633,8.648201489,1089.829239,0.0,14.7360156
592,7662,9.910377169,1683.98338,0.0,15.16281894
593,7663,9.440931511,1784.184705,0.102,15.15833402
594,7682,10.40459895,1979.60762,2.159374984,15.19487791
595,7690,13.62599843,2057.878749,10.42142836,15.17097946
596,7695,9.511283422,1860.753168,1.844499987,15.14327578
597,7712,12.7273294,2022.406897,8.871500015,15.12640661
598,7717,12.92050915,2019.009869,9.166500068,15.11250025
599,7718,14.98981967,2054.124939,13.04699998,15.10082781
600,7719,14.93140354,2038.008984,12.36500006,15.18932931
601,7720,14.28726616,2006.592944,11.66600008,15.06522207
602,7721,13.96466846,2040.309082,11.16750009,15.14413382
603,7722,14.56306801,2059.261774,11.62449992,15.20762046
604,7723,13.2950634,2019.811761,11.26399996,15.08927107
605,7724,13.00303807,2011.886145,10.52649992,15.05499427
606,7725,12.99668975,2054.815863,11.00949996,15.2320282
607,7726,15.60531516,2038.688745,12.94399996,15.14149506
608,7727,15.9105381,2027.75769,14.33199983,15.11325806
609,7728,17.52666597,2061.193316,16.29764708,15.16683019
610,7731,12.95436721,2001.747937,8.69349997,15.16869915
611,7732,12.77542472,1990.626978,8.09950006,15.17342059
612,7733,13.86018004,2042.194574,9.158499968,15.15629536
613,7734,14.05248756,2060.323016,11.18050001,15.16001004
614,7735,14.39977365,2027.419458,10.96699994,15.15760459
615,7736,13.9144383,2053.916876,10.24000003,15.15044998
616,7737,13.52067491,2018.231482,9.612999904,15.24533039
617,7739,13.53968015,2040.488867,10.15700003,15.15515694
618,7741,13.71370344,2050.328851,10.92649999,15.16879405
619,7748,12.75380829,2056.947314,9.092000031,15.18665175
620,7764,12.97209451,2026.733307,8.644736855,15.03747964
621,7765,12.76347065,2049.563763,9.593000007,15.11533302
622,7766,12.91807747,2047.798804,9.754999948,15.20359191
623,7772,13.17193842,2047.141826,10.29449997,15.17395207
624,7780,12.78576422,2043.168811,8.699499989,15.17305157
625,7785,12.80534763,2039.28844,8.599499995,15.188428
626,7786,13.20039477,2057.671875,9.741999996,15.17263395
627,7787,12.91356697,2027.804126,9.172500038,15.09810926
628,7788,12.6875685,2037.320776,10.12300001,15.15370806
629,7789,13.72556486,2035.680151,10.51349995,15.1569031
630,7790,12.62907805,2046.130957,8.635499883,15.08925788
631,7791,13.64908743,2056.091135,10.29263145,15.19114221
632,7793,13.02527614,2031.542596,8.222000003,15.14887574
633,7800,10.20372028,1750.301074,1.220526316,15.13706747
634,7805,11.25870159,1934.490167,3.131499995,15.16587125
635,7817,12.66191511,2015.557397,6.168499945,15.18558204
636,7840,12.63570492,1928.184351,8.458000007,15.15963498
637,7846,13.13995519,2043.58125,9.375000024,15.17999634
638,7873,12.77405114,2033.699646,8.955500025,15.16316338
639,7874,12.12263741,2042.125208,8.712500024,15.12879346
640,7875,13.87037106,2058.803491,10.77649996,15.19511604
641,7945,7.039742231,903.4328979,0.0,13.91578665
642,8083,8.6327389,1100.426294,0.0,14.75987752
643,8127,2.825675929,8.453830957,5.502000087,7.261917053
644,8130,3.110857558,19.61464972,8.111000144,6.810309788
645,8156,3.61513288,79.27226512,11.55550027,6.634785606
646,8158,3.623278886,56.90904694,3.837500027,7.656243889
647,8202,2.601289862,11.56076664,3.613999915,7.516838528
648,8212,2.840371198,66.29960937,2.113888873,7.705561606
649,8230,2.183457959,48.0015131,0.99000001,8.14668189
650,8232,2.113607419,39.0280339,0.99000001,8.144822225
651,8241,4.014114493,48.41796976,17.81500057,5.344018897
652,8535,2.768099007,2.830283511,13.71350038,6.256491836
653,8536,3.53371259,43.23090198,7.190000212,6.831585858
654,8723,2.902434665,5.322449526,13.9435004,5.999938153
655,8725,2.649415356,26.87543233,7.036000216,7.278851808
656,8731,2.767969078,8.195685185,18.32850046,5.154189868
657,8751,3.321191883,30.52062789,16.11700042,5.390990074
658,8762,2.75419082,2.698664488,14.35150033,5.577987621
659,8838,2.656657386,2.161332774,16.64000059,5.629095091
660,8839,2.776268137,1.482257988,15.95150051,5.671893256
661,8841,3.072381675,13.58049746,5.299000001,7.612308953
662,8842,3.408151996,21.07551622,19.10150056,5.039215394
663,8846,2.678631288,23.17743094,2.585000038,8.0261328
664,9033,7.615383911,939.1999115,0.0,13.78912944
665,9034,7.106919909,884.139241,0.0,13.36854972
666,9042,7.25224576,704.0930099,0.0,12.74505463
667,9045,5.912627208,665.3766159,0.0,11.9974055
668,9046,7.700919843,1071.096884,0.0,14.25067274
669,9273,2.782927268,2.192989329,10.52111142,6.703434214
670,9445,2.729604083,4.97796461,19.47600071,5.140893638
671,9450,2.762268166,23.96210657,5.985000193,7.385383118
672,9453,2.738315076,16.04698222,18.69050068,5.219953481
673,9454,3.059917474,17.78420002,16.77050042,5.312786006
674,9455,2.34257815,18.90075708,12.25950042,6.348024337
675,9460,2.852986568,27.07291301,8.315000217,6.819095436
676,9461,2.304830056,2.318708062,7.942500222,7.196980507
677,9462,3.167144454,5.966380963,15.35550044,5.797858153
678,9491,6.110169363,284.5723747,0.0,9.763470456
679,9500,5.827091193,396.8630902,3.511999893,10.52309562
680,9642,7.648443723,849.2274994,0.0,13.58742356
681,9662,7.346691704,710.2265106,0.0,12.85434017
682,9666,7.986169791,977.380127,0.0,14.19829372
683,9680,8.272960448,1036.431067,0.0,14.41700099
684,9681,8.50952096,1174.316956,0.0,15.01871766
685,9688,8.45854443,1099.965939,0.0,14.76302495
686,9691,8.270732975,1008.605912,0.0,14.32220471
687,9720,2.243749079,9.396954644,1.39000001,8.137959123
688,9764,7.691193151,865.0184723,0.0,13.64672716
689,9838,8.945238614,1715.456525,0.639500007,15.06739841
690,9870,13.48133812,2029.706511,9.387500021,15.1964305
691,9874,12.45656747,2041.21656,9.636250079,15.08812621
692,9893,13.56429381,2043.910425,9.621000051,15.14485699
693,9900,12.7898664,2037.83562,9.97750001,15.16992353
694,9912,13.6520946,2060.731689,10.93600004,15.20639536
695,9916,13.11424603,2048.124774,10.61000001,15.15696242
696,9918,12.66295462,2043.230719,10.37050004,15.12613745
697,9919,12.75383654,2039.583472,10.05050001,15.16773538
698,9925,14.13390293,2036.699725,11.22761915,15.09559889
699,9926,15.57691426,2046.670398,13.23150003,15.15451746
700,9927,15.43641467,2069.620874,14.06736831,15.24565228
701,9928,14.41363988,2032.921228,11.99299991,15.13184881
702,9929,14.20126615,2044.823473,11.97150009,15.06738934
703,9930,15.90415277,2028.645532,14.32400012,15.1313096
704,9931,14.78746986,2039.167834,12.48849998,15.16530982
705,9933,13.81266022,2040.191162,11.03150005,15.11665593
706,9934,12.46101315,2012.244684,9.662499982,15.13980769
707,9935,13.18136811,1993.355444,10.42150006,14.99104142
708,9936,14.03412914,2048.758655,12.02649999,15.18045384
709,9937,14.51439705,2058.855774,13.61950011,15.20238058
710,9938,17.92054157,2071.543732,16.34549999,15.27121671
711,9939,17.20781565,2036.5151,16.21749997,15.15753762
712,9940,17.10562925,2059.99754,16.13800001,15.20650765
713,9941,15.9855866,2045.121576,14.8865,15.14430025
714,9942,17.368437,2056.63999,16.76950006,15.14385071
715,9943,16.8237577,2070.052509,16.02749982,15.24034618
716,9944,16.58376307,2063.525824,16.5460001,15.2074711
717,9945,16.85581512,2029.24574,16.02300019,15.07958476
718,9946,15.3614224,2034.489307,13.66499979,15.19955921
719,9947,14.06986208,2042.785736,12.27150011,15.09211399
720,9948,17.73231764,2055.522253,17.34199991,15.21354501
721,9949,18.18128877,2050.556128,18.25000005,15.17063221
722,9952,20.05073695,2020.204993,19.17749991,15.09410468
723,9953,17.66874104,2062.181812,17.20949984,15.22096847
724,9954,15.37010984,2062.013782,13.33450005,15.19524094
725,9955,14.80722036,2050.93761,12.04050002,15.18502459
726,9956,13.56472077,2050.489404,10.89850008,15.14112349
727,9957,17.40877328,2050.215747,16.6454998,15.15520415
728,9958,18.42388239,2023.830353,18.47650003,15.00782901
729,9959,18.21688983,2046.268121,17.40105268,15.1889084
730,9960,16.71819258,2056.849314,14.65149999,15.16947891
731,9961,16.35583401,2037.414648,15.68700004,15.16101596
732,9962,17.42145143,1974.267755,17.83650007,15.00625956
733,9963,17.55822001,2043.957916,16.79499984,15.22793725
734,9964,18.12036657,2006.298438,17.823,15.0710557
735,9965,19.13497472,2059.807593,18.73200002,15.24645768
736,9967,19.68798828,2057.141541,19.30849996,15.16071618
737,9968,18.89713306,2031.036768,18.78450007,15.13734108
738,9969,18.29112325,2035.760162,18.13400011,15.10187906
739,9970,19.35627661,2012.50506,19.03550014,15.08003756
740,9975,18.37136881,2050.2328,18.33199997,15.13747622
741,9976,17.69251971,2048.393707,17.17449994,15.13104124
742,9977,18.03570313,2058.759747,17.24850006,15.25828654
743,9978,16.00715618,2029.605316,15.14842109,15.15644403
744,9979,18.33274026,2052.951672,17.2335,15.17929418
745,9980,16.68110476,2067.687335,16.46500006,15.22735137
746,9981,16.91159328,2041.255493,16.97277795,15.11219159
747,9982,17.23589104,1991.241539,15.33105268,14.99992278
748,9983,15.8824533,2033.623334,13.94249992,15.10187276
749,9984,17.21516652,2038.153601,16.14650011,15.15828641
750,9985,17.85239863,2055.131689,16.10499988,15.14493938
751,9986,16.12894454,2029.286255,14.15049977,15.08816783
752,9987,16.57791595,2057.998914,15.73100007,15.22294553
753,9988,18.74904137,2051.667993,17.17199988,15.13751717
754,9989,15.4639246,2046.408472,13.248,15.18793796
755,9990,13.8381465,2019.610107,11.58899996,15.05252548
756,9991,13.80053883,2057.454718,10.49550006,15.15414146
757,9994,14.38518327,2045.751278,12.18733333,15.15544456
758,9995,13.3484657,2044.702148,9.711176564,15.10314082
759,9996,14.59475393,2057.41521,12.72450011,15.14883135
760,9997,15.29092202,2052.067102,13.23599987,15.15504813
761,9999,13.37129116,2052.93278,11.34611111,15.17740821
762,10001,14.38659406,2041.541522,12.34299991,15.16039243
763,10003,14.32091994,2046.918994,11.74699998,15.14016049
764,10004,14.48798232,2012.698181,12.14200003,15.05614449
765,10023,13.72057166,2031.067743,10.88250009,15.14191751
766,10025,13.33320951,2048.90752,9.634000075,15.12057191
767,10041,16.36238661,2050.111145,13.98399994,15.13918483
768,10042,14.79888597,2063.070679,13.39649994,15.20495899
769,10043,12.24691329,2049.407965,9.52300005,15.07912141
770,10054,10.04166973,1953.382556,1.57650001,15.10906653
771,10061,10.38292279,1994.103479,2.401499981,15.18720335
772,10064,10.22480731,1936.685675,1.464736837,15.17608552
773,10076,12.8693881,2071.330328,9.854999924,15.24290358
774,10078,12.95379176,2068.571442,9.988999963,15.22578152
775,10079,13.06071196,2055.602246,10.7165,15.11999586
776,10086,9.547071934,2001.028204,2.860500008,15.16171253
777,10090,10.02448075,1949.255713,1.207500014,15.14225337
778,10091,9.688629556,1994.745331,1.369999999,15.16229448
779,10092,10.07070146,1993.608368,1.669500014,15.1633637
780,10093,9.656609273,1949.795087,1.054500003,15.14940718
781,10111,9.723564196,1658.315613,0.132000003,15.15710771
782,10114,8.673854828,1775.731915,0.297500004,15.17437644
783,10145,12.75461631,2053.124506,9.896500075,15.1336019
784,10146,14.73649745,2058.10191,13.63300004,15.16313897
785,10147,12.31379399,2070.156555,9.490000081,15.25583692
786,10151,12.69566169,2052.076184,10.00650003,15.14288709
787,10152,15.25019593,2056.797418,13.57700019,15.13275978
788,10166,14.06830297,2050.708704,11.55700001,15.16831966
789,10169,12.8453126,2062.279486,9.87700007,15.15254103
790,10185,9.243983388,1910.442749,1.351000026,15.12940836
791,10236,15.18131056,2052.277313,12.90900002,15.17659941
792,10238,14.53366475,2048.166431,12.32399991,15.1935588
793,10239,14.05287738,2063.639471,11.80149999,15.19681093
794,10243,13.41646194,2076.354102,10.36100001,15.26669665
795,10247,13.32093949,2037.606714,9.529000002,15.12724239
796,10253,13.4371223,2051.793359,10.25900004,15.13243344
797,10254,13.31227083,2045.280017,10.10900002,15.15325145
798,10257,13.31468415,2069.348792,11.50549994,15.22980429
799,10259,13.13516603,2054.040625,10.46300001,15.16322462
800,10260,13.34653726,2052.743042,11.52199999,15.1225976
801,10264,14.78468556,2042.655542,12.67049994,15.13554034
802,10265,13.94799933,2057.142072,11.4404999,15.18228149
803,10266,13.89975533,2048.752222,11.48200009,15.09947053
804,10267,13.29821901,2065.473212,11.20800002,15.22320454
805,10268,13.85524235,2050.018829,11.05850005,15.18562089
806,10269,15.37584534,2062.80658,12.56800005,15.19869393
807,10270,15.02620206,2036.289423,13.89099998,15.14298803
808,10271,14.45690894,2050.874109,12.43900006,15.14511967
809,10272,14.58307829,2050.429144,12.87500007,15.08799832
810,10273,14.16774235,2063.315009,12.25799992,15.18551239
811,10274,13.85167851,2066.278851,11.9450001,15.24904847
812,10275,13.68897829,2058.613037,10.92149999,15.18959999
813,10276,12.59143343,2053.828296,9.857000041,15.14951228
814,10277,13.37881751,2048.422015,10.01399996,15.08344701
815,10278,14.11719661,2064.246588,11.21049991,15.1877608
816,10280,14.61704769,2037.870825,11.97150002,15.12374291
817,10281,14.21405587,2021.340875,11.45800005,15.09111965
818,10282,15.30120965,2059.382928,13.47000005,15.23856917
819,10283,14.54192529,2062.992267,12.5105,15.21436527
820,10284,13.45182371,2045.516882,10.21700006,15.13260721
821,10286,14.96465519,1930.35638,14.20999994,14.72135845
822,10287,13.68306752,1903.209076,10.35999993,14.945723
823,10288,13.5652726,2051.114172,10.93349991,15.14519835
824,10289,13.28817478,2005.547772,9.73300001,15.17411305
825,10296,13.65404363,2053.510803,10.43299992,15.17573597
826,10298,11.83397191,1838.783328,8.696999965,14.50009485
827,10299,13.33731174,2021.376105,9.504999983,15.03910196
828,10303,12.60674734,1714.220856,10.12249993,14.04150157
829,10313,13.48271184,2033.538007,9.441499984,15.1151446
830,10329,9.419194794,1617.699835,0.151500005,15.10131803
831,10342,10.15560632,1934.178027,1.069999986,15.13894571
832,10343,8.97956059,1779.848126,0.45400001,15.14462963
833,10362,10.35248013,2005.958069,2.320500016,15.16537432
834,10363,10.3921854,1991.074597,1.167000012,15.15427798
835,10364,9.878078341,1825.888348,0.712499993,15.15373975
836,10375,8.613415241,1222.835413,0.0,14.54428299
837,10403,8.995078874,1784.001685,0.267000005,15.16124547
838,10404,9.424448037,1721.791168,0.146500001,15.15087953
839,10485,9.792152619,1859.277448,0.750000001,15.19127628
840,10490,7.862413645,1392.697006,0.074499998,14.83547209
841,10491,6.705208826,974.8991577,0.0,14.15653007
842,10506,8.615921235,1643.408673,0.849500003,15.07685275
843,10509,9.642483115,1959.432867,2.42550002,15.16608498
844,10513,9.781813288,1991.298157,2.353000007,15.16284129
845,10523,8.995320153,1768.799744,1.038499986,15.16254392
846,10583,6.300434852,837.4713408,0.066000003,13.33941427
847,10584,5.733870339,736.6743271,0.0,12.40306748
848,10595,7.303886604,823.8467682,0.0,13.04066174
849,10702,4.953669846,458.7796555,0.0,11.25909917
850,10739,7.387027919,1248.813681,0.085999997,14.52764404
851,10743,6.714174557,1037.709399,0.038,13.97995064
852,10749,5.388979125,635.9394623,0.0,12.35069413
853,10824,3.619434488,232.3261124,0.0,9.230447441
854,10828,5.825678323,326.8789658,0.0,10.19423072
855,10834,5.75137471,307.9763336,0.0,9.952884704
856,10852,3.873085874,106.0415972,7.661500299,7.084390819
857,10865,2.303929908,0.167692378,16.01809564,5.952669715
858,10873,2.524032283,3.36227352,10.67500013,6.191650355
859,10887,2.774150965,47.39185209,5.30750017,7.56257483
860,10953,3.517266458,217.9532576,0.056500001,9.163953871
861,10979,5.041637659,497.6440226,0.0,11.43224493
862,10980,5.898074269,799.1148132,0.0,13.32674477
863,10983,5.015817142,528.8523499,0.0,11.72863971
864,10984,3.277086258,216.1552399,0.0245,9.054946795
865,11074,7.110242462,1112.778101,0.0,14.3151868
866,11079,9.836424065,1934.605396,1.546500009,15.19066027
867,11081,9.102759862,1737.412512,1.124500012,15.14995573
868,11085,9.407388997,1913.822168,1.253000005,15.14461103
869,11086,9.404344964,1888.724698,1.080000009,15.10168393
870,11266,2.8744847,2.963196459,19.7585006,4.766382292
871,11277,2.635467035,7.295622593,8.404000109,6.625586327
872,11304,2.90016723,23.61298195,9.584000206,6.881538067
873,11307,3.357042921,36.23363784,9.204500222,6.652158553
874,11355,6.329522407,827.237886,0.041,13.10983206
875,11360,6.05134474,747.3375122,0.0,12.9105708
876,11362,5.482496965,608.7313858,0.0,11.96122541
877,11365,5.505811471,557.7683579,0.0,11.75461382
878,11499,2.927721792,13.69950027,13.1695004,5.942707228
879,11512,2.283658415,71.14295979,0.608000009,8.228662446
880,11527,2.588277984,7.261465278,18.11800063,5.217260689
881,11578,2.166471094,1.596900511,12.1760003,6.506903412
882,11696,3.379340696,34.25584912,15.44750049,5.661677448
883,11727,8.046590757,1085.794652,0.0,13.91233787
884,11734,9.355154204,1782.856201,0.656499989,15.15110515
885,11736,9.638622141,1885.670264,2.162999973,15.20661888
886,11737,10.18508363,1937.2453,2.138000028,15.1239097
887,11742,10.27002559,2022.699261,3.116999993,15.15270048
888,11745,9.538815737,1866.810201,1.364444451,15.19055655
889,12030,6.51557436,842.9296272,0.016500001,12.84366757
890,12139,9.671552014,1954.245837,2.966000004,15.16694605
891,12141,9.52101016,1946.947131,2.686499998,15.16890103
892,12153,13.05943091,2031.928839,9.074000025,15.12439531
893,12157,12.97021968,2045.401685,9.243999994,15.09152006
894,12161,13.03839979,2054.549097,9.557999992,15.19392863
895,12162,9.389253569,1905.917841,1.832999984,15.14540206
896,12201,10.30342248,1985.02005,2.993499966,15.19831896
897,12209,9.429868412,1833.610184,1.428947367,15.15210332
898,12232,9.738785481,1894.373254,1.253500003,15.1100775
899,12233,9.697223902,1983.27915,2.528000004,15.20328864
900,12236,9.671143699,1940.662622,1.656000023,15.1350401
901,12237,9.897513247,1950.052802,1.579000002,15.15505895
902,12238,9.097599649,1811.72251,0.579499993,15.14591441
903,12239,9.530532694,1864.194482,1.0905,15.16281241
904,12243,8.604022717,1677.749548,0.565500009,15.12637688
905,12245,9.789126968,1978.207373,1.668000016,15.17257704
906,12249,9.956226492,1983.801471,2.129999991,15.17756796
907,12252,10.23657584,1990.618439,3.207500002,15.19548994
908,12260,10.04785094,2022.620813,3.689500019,15.16720587
909,12262,9.911546612,2016.751953,2.295000014,15.14302933
910,12266,12.17904882,2062.981604,9.422999978,15.18080896
911,12267,11.92942023,2053.00824,9.397500062,15.14907517
912,12268,12.10012107,2060.796222,9.474500108,15.15910265
913,12269,11.27919431,2062.082599,8.226999998,15.17832036
914,12271,12.76018496,2055.151959,9.653499889,15.12577683
915,12278,9.658428311,1967.709546,2.013999996,15.11831403
916,12279,10.10958986,2003.406653,2.104999995,15.15851596
917,12280,9.937756872,1995.383423,1.932500017,15.12244231
918,12281,10.23967588,1982.046686,2.343500016,15.12504601
919,12282,10.54874141,2005.520001,2.452500015,15.17058992
920,12283,9.969275951,1917.744171,1.459000005,15.16197833
921,12296,7.049877429,1028.613223,0.147500002,13.85058072
922,12406,12.55629451,2038.518036,9.494499993,15.21781714
923,12413,12.17284875,2040.327771,9.116500044,15.17136155
924,12429,12.73791003,2051.495142,9.617499924,15.21858448
925,12430,12.16991608,2054.168134,9.000999999,15.176337
926,12453,13.46713796,2052.099628,10.96950002,15.12711838
927,12455,13.02083969,2044.285492,10.17349994,15.10166457
928,12456,13.45958285,2050.218414,10.09699998,15.17040843
929,12457,15.24820971,2048.082123,13.61999996,15.1301199
930,12459,12.67258849,2052.357349,9.755000043,15.1753259
931,12461,12.88022881,2042.533398,10.21400001,15.11583491
932,12462,12.95132313,2062.38775,9.875999975,15.21708365
933,12465,13.30926375,2046.364166,10.02849997,15.17588143
934,12466,13.04105415,2036.548181,9.443500054,15.1052219
935,12487,10.58510551,1916.717651,2.37999997,15.17388278
936,12499,13.19471455,2048.217102,9.371500039,15.12122132
937,12507,10.10043852,2002.299091,3.2535,15.14896408
938,12508,10.58746295,1906.364941,2.530500002,15.20401338
939,12560,9.686160707,1692.328888,0.356999999,15.15131101
940,12590,9.93009069,1853.135925,1.262999997,15.1646668
941,12591,10.00263298,1832.582617,0.893500007,15.14197786
942,12594,10.13429663,1719.097891,0.861000001,15.08374451
943,12600,10.1842484,1828.377264,1.624499989,15.136678
944,12606,10.31838093,1809.7367,1.664499989,15.14892644
945,12611,10.31576362,1858.882092,2.145000015,15.16823624
946,12614,9.882551861,1748.904263,1.08049999,15.10259606
947,12615,9.716937304,1681.925034,0.951999992,15.08705878
948,12640,5.836218766,295.5370808,0.0,9.938119613
949,12654,6.664946747,493.65457,0.0,11.60121511
950,12701,8.486317825,1121.592651,0.0,14.97151409
951,12732,2.024859342,6.049768841,12.22300042,6.41014192
952,12734,2.862744021,18.9137199,15.40600039,5.555695066
953,12738,2.529325467,12.10524232,17.90850061,5.458437514
954,12740,3.522787491,51.38788127,13.96111155,6.019239432
955,12838,7.90559001,802.1212646,0.0,13.51024018
956,12876,2.335058028,3.598098862,1.46500001,8.144325927
957,12887,2.888742489,3.570407954,19.74350051,4.828716567
958,12897,2.257534604,6.569038348,8.927778072,6.919845579
959,12943,2.334148443,0.26675,1.49000001,8.142175868
960,12952,5.05348593,207.4578349,6.77600019,8.359272955
961,12968,6.717924094,984.8101074,0.0,14.1812662
962,12970,7.042489409,1105.968091,0.052499998,14.32868028
963,12973,6.272349882,816.9183044,0.0,13.41166618
964,13002,9.866532636,1755.58092,1.467,15.12004705
965,13008,9.667208409,1829.804462,1.574500002,15.16348632
966,13009,10.2232667,1885.97326,2.063499999,15.1879427
967,13010,9.643652678,1870.488544,0.782000005,15.14609197
968,13012,9.610213586,1677.725394,0.314999998,15.11912527
969,13016,10.18020172,2011.969916,2.762500014,15.17831701
970,13023,9.460292387,1831.785474,0.46500001,15.13824132
971,13026,8.329854488,1540.989453,0.0085,15.03950724
972,13079,9.596726751,1813.503436,0.736000003,15.14965805
